date,income,term,interest,principal,approved,adj_bls_2,id,race_asian,race_black,race_hispanic/latino,race_other,race_white,gender_female,gender_male,gender_non-binary,zip_60611.0,zip_60614.0,zip_60615.0,zip_60623.0,zip_60625.0,zip_60626.0,zip_60637.0,type_auto,type_home,type_personal
2014-04-01,5143.0,360.0,b'gAAAAABijUOs75nlI-F48QETQHsVxnM_GNPC6cIfHO_zLtcJH9R3gjtsJSXsH9hJeA-MN48EeJ8JaiqPyR2RA6xPwbiZ17Ok96Hu4hMpSWqR9OSBgAWyJYU=',b'gAAAAABijUOs6zzj3i1mG4ErkjH7JaHaXyQyHlopy_maf9MZDcjP5ry1ZqPVcvDHGIoYuzBlyZnmLq1Vt761X9sntYSv9Sjy5g==',False,0.09,AP20144-2-27,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
2018-06-01,5233.0,12.0,b'gAAAAABijUOsDDhX5ZNLwGVUbsVIkaBUmIK5gT0CK_j900AAUXzMsEaRf0TO-20UnCv9qoDf8QyqJ2_zIfvdOl9SfbkPoT-Ii80PrZkoWJfN0iqiML3sYq4=',b'gAAAAABijUOsmds2rTWFAB4b21wrEc8Zx0hsjTp3MyekOOEbFc8uDgPtn0in7I-ftMAZVVgBW8HFTZrxuU6QvdQduEEEISkGUA==',False,1.82,AP20186-0-68,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2015-06-01,31571.0,12.0,b'gAAAAABijUOsjLHD3Ejmb-PRh_o2RRnHnxImBdcRI1W7ZwhYjtB52e6kZxDyp1zk5_PsKQWRdwMydR91avUXjm_7PjJvetdrSKbIK5Q-eQgicXXs7yYEplI=',b'gAAAAABijUOsFnivqGyy9V0z0eGEAi9tElXf7UpM1I9ij8Mq8PrKO-ybkU_Rsq01BrqJCR8EXFRl8Sj2R4hADnHLiz6PMMFH-A==',True,0.13,AP20156-2-94,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2016-02-01,17098.0,72.0,b'gAAAAABijUOssSWHOo5-Ckw6m5I2QPp1FYo9Z3vwAKlv4n9ZQdG0ihbrj8sRPpfHQBLKgeJ8di5ir51pqogGuUoHVipb8NP-BowzjUVQWZtT4zSEZIM9lN8=',b'gAAAAABijUOsFp-AApp4N_UeMh4O-HQJskrZ2DOZ366MTn6msvqSEYl7ems1L7f1JdRAG_UhOsCcteLLuwChhfHdVuoklm-7OA==',False,0.38,AP20162-0-41,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2014-06-01,165786.0,300.0,b'gAAAAABijUOs4k3XyZyLEyt9q4xRoCp1Vi8H5zL8kmfvBtnvHLI18aBgHc2mYp1NMc0z1Vy9__TDAecasO4WJgbENyE7fTVwj3Y7hAK7gwtPYZ9tXz9oSpI=',b'gAAAAABijUOsehK7vma2fPQ8c6DwtJd-4DQyDi1RoaHNu_uZluaKxp9gD2AlA64abTjQEBgX0XYTi0y7BU6_VDKapfPhfcHI5A==',True,0.1,AP20146-3-43,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2015-12-01,10370.0,60.0,b'gAAAAABijUOsbyF5FqeRmzdrHksub4ziX-oCXdLrlOAVyCJXhDtjFKwNJfFAkMdOzaoADtNn8vuk0TP0HyqL59IP5u5MM5BytKhrtKBOO09EQ_N-WJ7FXbs=',b'gAAAAABijUOswIkYILRQcTY9_XA2DxSjaMUvIt0TYp6DomtvMjj5cA85TRMHDqQ4AuEVpFIUfa0M2JDbDf4R6V2_EGe2QcXbUA==',True,0.24,AP201512-1-30,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2015-12-01,10374.0,18.0,b'gAAAAABijUOsII7CFy-oNuSN2wRtxv16mZxJ2qLi_SnV_GRvS-Z0qWLWwhPrWfZ_QreZxUi3uegE0w8JvmEIvlaTGKq0P8LpRuJFOH4W0iwtnsn5d6YSRQU=',b'gAAAAABijUOs6JfNf_iQVmjVNQ1-8E7WiefpcZ0OF6RsT6LYXBF-sjqvTSQICjcMjd5F9YWVlMAMoZnXP8y7whwNgu4RUXbl1A==',True,0.24,AP201512-2-36,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2015-02-01,16861.0,12.0,b'gAAAAABijUOsdNQW-GikgGnttGJCV3HTkklEyX1U0x4sXCsuNeMbxub_UNbd9_pkYNMCUQ_wqGcfOzQaTlmCqR8uoCtBGhriXFm_4soDqKuAKWkOr9uIWl0=',b'gAAAAABijUOsRlhOjBGcl--YgHXhX_oFBXid9QVTVdf3caUwM_ZYK3VJ17Y0y2cCIxfeCx1AP164XMljY7x3Fta004milTkoIg==',False,0.11,AP20152-0-47,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2015-06-01,30987.0,240.0,b'gAAAAABijUOsj39Dml6vl9IjumxklCjYUN5roOEUuukC0O2o4DnZhu6rTlJ6upRVob0OmaMZurZhJApUd3nETQO_D8m8zxOcW0YRyrrnfo15HgjWj9qQuLQ=',b'gAAAAABijUOs_eDWSgUUa7QJLU4wlS6F-UpKPrYP-NVfOrJvxXzoWobhsjA--s_Dja7onxsDaVDQ7RQncTWDJX8nv3p6B3SITQ==',False,0.13,AP20156-2-47,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
2012-07-01,78902.0,360.0,b'gAAAAABijUOstDsLrDuifhbMYZ0zY8qtfHCwViNRptzEhePjkq5QNDHG86Ri34mvei-s_yfPc2j_dqqKkoEkifYsxr7fzcwJrISZnNvTmli7ZlpQRp_oqeI=',b'gAAAAABijUOsIzNyYujeTt-41xbzU9xpfI2EBa4xQxQOuRuld6u_ApJBMFLVgWxp8qrgsyWffDtPZHSBPPZQaGkOBkJZEol0ng==',False,0.16,AP20127-3-70,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2013-02-01,3190.0,48.0,b'gAAAAABijUOsZWgUlWlyQZHGaWjoWCLLJEK_thoOqlVzhAUpl6yAelpfMt8ZhIHJjGybLpb0ExQX2wKrzOC3x6lXFgQQdlngEcrmgTuvxLEIObW8Z7NqqeU=',b'gAAAAABijUOsM7UpIi0sZsHbVQeFbIn6TRxy78Vpek3TzHdAYx9x0dn8EkK3dRng3Xf1aJKJCcRCK-m1kqR6-6aHNAO6I9pgEQ==',False,0.15,AP20132-0-37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2016-01-01,15063.0,48.0,b'gAAAAABijUOse2az2aB2ZGxHxKxJw9s77r4pm0XOsr8wEAECcYFniWpO6XawNLo9cg5jhY3NV7IWisr3TsofFn7FfUA56yxHpMoiQDI85lzSvQkluSEgMnk=',b'gAAAAABijUOspzITCiMbbQ6H0HmYBq4vt0QRB8p_Ah8TziZgpfYbTt3mDr6o6-IFgwCVirMdRJtCa5Y9kXM2kmPcHCEiqBNfKg==',False,0.34,AP20161-0-92,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
2015-01-01,1252.0,48.0,b'gAAAAABijUOstcUlB8hcBgha3L7l-n0sDVlDSvrkY3E7POGn9Glk8HLG_Wu-fb5p_aAUlFTWN5BRZUHS-k4d9owipGqBbDG7ywElo6wDTnG-pvFXXAZu0yE=',b'gAAAAABijUOskuSiQyMvxHumQp1_QPYeWlCzVcAqeD8OYXihDXgG3jyzM4ZVuUkZDB_mArkUt8E-uEuDzLeP0GJor0LPpJONuQ==',False,0.11,AP20151-3-13,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2015-07-01,81039.0,360.0,b'gAAAAABijUOs-mKvwYKbXvwDM3s0EGM1JHFacT4rM8V0JTgXDmIgzLpJU26DIppPrl7yMqKD_WX_0XS_miAVenibBrs1QW33P7WXwjWe4caO1-uwkRntlUI=',b'gAAAAABijUOsT6xWAReVRxjKbyaITfITvGrr0mj2bcLZREHIcHsMXpH_9qOecJGmWN2DDJZw5YTsQ9rRjf9tzS-a_pIvqa4qyA==',True,0.13,AP20157-2-62,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
2016-04-01,44096.0,84.0,b'gAAAAABijUOs9xMxDzzzdspJ6BzHAkSHOEl8_dP_G1hfdiKOJMeJtUASPrAwOsGAmo5iVp6d1HRDtp1XE411DNDjJrzZI0kKn-FBT1Nbi74PHaVD1TjWhPA=',b'gAAAAABijUOsEpuW8hDMmf0YiSl59xvLHSPYXP6ecDhQXWrJXQ5CA0s5WeJkvtas1EoSrbFkJ8R0j_gVmKpL5-129eqDZwJwoQ==',False,0.37,AP20164-0-15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2014-02-01,4926.0,18.0,b'gAAAAABijUOsxuUjNpE3euZ_wENxI4ROHv9tc16THWzn214top4PMna3Mi9Z2DgzAOwiErZJsp5_9wTtE7uTkwjPZ9393yNLAQytSSY8CxXSf_eTs5Xijk8=',b'gAAAAABijUOsovcA-1F_y8EByS5IbVPQmU6KuCKHn49TtvVb4UHWg1J6TjJDgdMEcHi4vZYrG1URbJ4bUvU2dtHnhdJ8oLc0KA==',False,0.07,AP20142-0-13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2013-11-01,30370.0,180.0,b'gAAAAABijUOsYnFxpyMDOYT5STXmVakubbqWN9FxbtvU-TXu-dwfPEwugdWSgg8J9j4YUiOn10Yyo_q8dlditjjnJR-oqrrtYV2X08v8p9btPAipm3j16Q0=',b'gAAAAABijUOsBBqkvS6K04utGLPrat-KCMYUafB9NVJM6aKEHq-hyj_hQxTyropaiKfV6T11zkyBvVSPPiJiSpgkQh0jpOaExQ==',False,0.08,AP201311-2-70,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2013-12-01,24815.0,240.0,b'gAAAAABijUOsRAK2g0nJNVUOk2rErBtJxP-lW-abdr7auB1EJCIA1EZbQq1-Mq1jmqGeGxeEohWHsQIAk44d2kbpoVjXCE6F5JmpKxosJOZZ6CVh-qPUFSY=',b'gAAAAABijUOstJ0Ho_2cu2CoSzK4jtQ4lsYRTzF3KW1KBWEAeVOekiJNh4C72XOHfTi2LneFSg4p2JtXAu_cBlhg16l2QCL6cw==',False,0.09,AP201312-3-50,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-04-01,3335.0,84.0,b'gAAAAABijUOsKK1XwLe7jY8z-ZfEyk5C-qNMkiVRqWyUeroVL9HSaAvV1abU25QB7j6eMS0milGwbXN2im2BhoIzX0Qf2q1f9zWInV6ngSr0A7IlNqd63sg=',b'gAAAAABijUOso3SGl7KRJ8FgIUZ3tWRh2yPHrwWtBZMGwNMai18rRDVamIoFtErTaPqIg4dTwNf3qW9vkOtOAIgrKwroTsGrCw==',False,1.69,AP20184-1-78,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2012-07-01,33633.0,72.0,b'gAAAAABijUOsJ5KdsGmY5cpaPnGEv_VxGWS9B0yAbW9pQq4mBrD_zs4TTJS_Ru0uWqbVbLrcrbXGlqatOejm0lx4PzfZfmDn25KVc1BDg2zqsK4z1SBSe1Y=',b'gAAAAABijUOsi7PPYifEfD9Xci1Kl-NrA3JPyMHGfZ5xEN9HqfDij1J0b__mi5isEwe80kr7cZ7cz3iYFzaPgIDEKTDPdqKeNA==',False,0.16,AP20127-3-28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
2013-10-01,49802.0,72.0,b'gAAAAABijUOsx4CUbAPG8ymJhJjX-8OSAapaWqSP3htsQ5lmt6MZjmy3pnAnEktVx5NVW9urEBdvh0YOlUFXRyhCYimiAv5PWhl_4BKxCPmGkpMtgeN1a58=',b'gAAAAABijUOsdc_y9F4WWQzJUmRcfWVrVnT_HyJK3fhS32U-LSaPrj5Lj5TvKDTKooSIO5Z33y8lNaLP5kMAJ5LTbdECXubd4w==',False,0.09,AP201310-3-35,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2015-12-01,24011.0,84.0,b'gAAAAABijUOs7VXCKYznPW3tz9S8-YeG-5LTvuSWUqekH_nAC77qXdYpaWC91e_darS62V5MXc24pv10I9x42KFcheVQ_kdIlYUUmedzeLunX1y_nIdMn4c=',b'gAAAAABijUOsnw1a6zno7qzOYB-L2AJr5LPwASidvNVEkQA-hsTwdiYrFfL5dcMl7NbMVksqJSY74ny7w4PAr48IX9LXzROm_w==',False,0.24,AP201512-3-94,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2016-10-01,37772.0,24.0,b'gAAAAABijUOsUsSYzfrqpmINpO_yOrMMauC3nQr592_X3hbOW0f_ApOu5ZlCD_CKNvLvEaXSAoePVlM5wmWhvA3NGCMKFT5Qekx-nVDR-Vm-IWKEY4bNPzw=',b'gAAAAABijUOsD1wydFmLpMo9CHVD9dkUH_2i648_TjrHj2ev_5xsCwvZ7QyDukg1XJ2LAXWd1Mzvp7SB3cjpSjeN7ghTfCOOYw==',False,0.4,AP201610-2-61,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2013-04-01,13050.0,84.0,b'gAAAAABijUOsBFx4VyzCyHdu7JMesCBcK9xhar8xRQeuKlDWNRzhiwpqYef3YOIbgJ1siQqZV3FuyuhtOgdtYpWc1oxs00ccOGny2ox1Ore6LJxCiw_FjsY=',b'gAAAAABijUOsVBk9UFi_6TOA1DbNKJNxtas8h_FsKbwaHFZRCQX-uUGEsH3YR_fyHHHYvTrQN-LLnOEqFsJI_zWj3XjLnRrOqw==',True,0.15,AP20134-0-45,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
2018-08-01,33625.0,72.0,b'gAAAAABijUOsHaKlYRrOs9wut6r3z0NuAAKX8yJc9gEFKZbNkIh-a4gpiTnvXBeBf76LjU3r-GpxxU5DHVHXcirWOWWVTM23S3ySzcbxbMF2DmtYL46Yjxw=',b'gAAAAABijUOswWZ13u1eyU3DUZ_dHszUVrh5nFwuCN318wrEwAM28Sv-8b5WrJG8OcRrdCcTi8hoJuWdjJQs6xKnzVEo4U055A==',False,1.91,AP20188-2-100,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2016-01-01,19043.0,48.0,b'gAAAAABijUOsq78aFhe4Cn2UN1p8PPbSKYn_7b1sK-frszLYcEbJ_www7otyjgtssBIaGh8vpWD55rd__3QMB7oNNCnuhdEG6YiVBKTRVAu5Hkx1FmTfk24=',b'gAAAAABijUOs3DuFS0FRUY8m4xOM6KbGPxUGn-yZH1yFRUyQ8Zlahpz2V4KeJ9hTaho1h0hhlHVgUsJJ_y1BLzK8Lunsmthlug==',True,0.34,AP20161-2-27,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-10-01,378.0,24.0,b'gAAAAABijUOs_eka8nsWI8jbXwpBESetrvVt_a3P8FR--wAD32Yo5_DkMn0Diy7c2c9BopoStd7QX0aWgOe8Ugfrge7ifvT7o9URXply7RrUDn8ZsycmZeA=',b'gAAAAABijUOsXXKEW4dACXmEO9i6i3UVaQTpLOKnvyVYn-C7DNFqkop8usrQCnXlLO0adE9KrQGQMaxuN1tIYj69MjNyfGVqdQ==',False,2.19,AP201810-0-93,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2017-11-01,73030.0,300.0,b'gAAAAABijUOswrBgfCgdFQSZ2aZ6Bhxn5rGCBVktKCYp5vMSGaWUngq6x7unw92XLY-L-XJ8Kx_Q7OPxTbaf73qMad-WWC7jjugjLeBf31sYCN36suV_8-Q=',b'gAAAAABijUOstCExAJ4cySU_vIT8b9utd_8cvDtlwKtb9YO1Z-xOYTSgCowvBnmGL2KYy3zEEx5hazPFaUx0K2m1l3A5CgEM4w==',False,1.16,AP201711-3-58,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2012-12-01,12748.0,240.0,b'gAAAAABijUOs2AyTJ5b3FBc4vEBnAxrSgt3hFYf3CbklRouypFOLYbj1I0G5hkSAkUbmVyNxWY-XnNZdHkDvYGezeY4hphAlrcnDaoseJYR9lBx4mB6__5c=',b'gAAAAABijUOsXfzT9BeUt71Wp9QNdTez68mm7Z_DVOTzED5maHBdrMG7ZXbLy4cUdpAyecnGpKyUZSKedyt0qAiN5ybq4Y3q4A==',False,0.16,AP201212-2-35,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2014-06-01,67713.0,72.0,b'gAAAAABijUOsUEZ-5GOqsM0yK6685IYMla745Mdz7lVVWVSV277CTX3phyJhXNcQrUIvZyR-Dv5Wx_x1vAZCykJcewcjbGqjypLiGejS3iLOcVc4cudisiU=',b'gAAAAABijUOsQkfJSa8nBggWpdQvpZehsARCFC0msuaMbsfulxnHmVS2e_CP2ZFtNDpH_ii4ifTd0GNtxTPuaHZjt6GnknEUNQ==',False,0.1,AP20146-1-85,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2018-09-01,73971.0,360.0,b'gAAAAABijUOsiusDlbUbH4hWStxtlSKfR95zCI-q2Ikx42RZ-x18vxQz6pEFCen5W3w0ei1uOBaZFBs4Ru9b68g_f1Pw8kVYS0DdhB2iMzqRPAQiEu3h3aU=',b'gAAAAABijUOsQf4zk2tXFf3BKIyMl2SX1u3jnDciz1AVOBFkfMI5Ik3XiEAA4yEM2xF4IxhJnt3rCUiPOpmxo9Qpo1TsMoXulg==',True,1.95,AP20189-3-67,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
2018-07-01,23390.0,72.0,b'gAAAAABijUOslI33E60bIW_iG4W3-lXlH7BUn8kGaB_MfheQ3NsiO8Kj3LTQogfxF1CX_sDRDMgcd773WCcL89VYlsrL1huSNcru9hJ8DO9asafXVyUR-L8=',b'gAAAAABijUOs7kyDy3xwzsnbk3oEpDRU3QFVGBJ3G6xINi5ID9cTLPtwYj22W9sfWxpdf4xulntGgdHhtpz-NnVzYHs7bPnrlw==',True,1.91,AP20187-1-58,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2017-03-01,252299.0,60.0,b'gAAAAABijUOsUrpU2xlSUIcUyqc2Dlnsyhw2FSKX92Oc1KeJMLkly81MXx3gsngz-LKg-pcqiC0rrwR_L4OAK5TB38rDbKS8E38NWFzgqqdPqUy4NMPRDYQ=',b'gAAAAABijUOsR7-RRVWUBLDyM2ZuJO_rOg9wSpYOhiukSwwREmbaV09Ku0r6-Kg9lKVAf7qwMBL3tpAiKHjQrYzbMAUh7gvvhg==',True,0.79,AP20173-2-85,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2018-02-01,35407.0,84.0,b'gAAAAABijUOs4TBttOzMnz2X3bRTErbxsRyfpVBrL-mHGWQf_lbwMC8-4m2GUPr6qIHKTI1FWWMC2GnZxf60J56KEUq0bhTs6iL4BiyxL5Odm7ZPFZpEp_o=',b'gAAAAABijUOs-BdgrywtPI-XEdSpX0Ayp_nhpC_iBzzVE-v8eO0QNenqIwZaQmqMkelCzkRwScYv7u3lqv24AP-0RGfyopWNMQ==',False,1.42,AP20182-1-77,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2013-04-01,10256.0,84.0,b'gAAAAABijUOsrEH84F8etVagwxZAkIYTRxQffnoVKGj3uM01A8kZRTeSIN7-OuOeCrRgtSp_98L9XSCwtu78WyhYHxWcZ3UIwbq45NiIxHNyFutkExnngcM=',b'gAAAAABijUOs8A_sIp9ylsv5FU-K-ICjXgjWVBdrP86wImQ4pB5LhQWPkt9vFbY-xWKkmV4IvcAEJGA4AG1v8Gyl2CASuOuzkQ==',True,0.15,AP20134-1-12,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2015-09-01,29460.0,84.0,b'gAAAAABijUOsgsRaJSHBrqIXQxTj0lRDrOczxBJ6QE86KaYaLX-QoeCuPVq7TbsoyYfIBTACWIyIY0qfqIZwT5-JCw-ZIe1Gw6fkGrYWKq-uQ3IAgGqB_ns=',b'gAAAAABijUOsyN6N_0hTZQe-Xvt3wZiiv8d7b4a7SedDSmpORKOF6y0CQ9Lx6fRRRiC6Ipm8euwRFC8TX_RSGvvD74_hJ_wPjA==',False,0.14,AP20159-1-83,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
2016-03-01,29883.0,72.0,b'gAAAAABijUOsyz2VhliH4wsxmv6tlB5RtE4ESvmGrxg_EQzc0VHIw0UEer_G9ftlap0aUT4uhPS44eeeVAA5sKMGL48AkP83PVd4sjRzIWTMNThvJPsSNzw=',b'gAAAAABijUOsHLGMSaciTvO-bc4KmFWFg4UHIqtOoiZlXCgCzMiwKW2cEJeuQRc-B6NjLmtEbx6V7M-5EXoql9tO19p3ZZR9lw==',False,0.36,AP20163-0-16,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2011-01-01,18662.0,360.0,b'gAAAAABijUOsPl7q_U-v3MYT5FzMIZwWxFrfiyJYvHt7-4Klodoap1LmJXPGNB2tTYqAz1yZ5ce4QDBNQPgMwYK-1fmSp1YTCj82QFIbbtGVT_4kcvWHtGg=',b'gAAAAABijUOsp6G-jLzr-a61BBqO1nYQ0D63uddyQa1pCllEVMW6kJ3vQmHkjjS0nXsaQblVC6xy2NjR_B1myvFUciQ6dYL_Vw==',False,0.17,AP20111-1-21,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
2015-08-01,114300.0,84.0,b'gAAAAABijUOsKRVxufCSuIP3ucV53u3v_OEyGw3PjBZZ0TTRdkYHdFwBNCMgiPSDgbLFmEvY1MpZZ2ONuOCAa_65_xZ-SebKhylKE0LbKQJNphLJuevOJlI=',b'gAAAAABijUOsSK_EBl3ltl46gU5oetCK5cd47oW4VjApblWoLYatBGEgtZ8jZN1XU9CVdwdqQ6q-ffcGENcN7elunc3G0hw61Q==',True,0.14,AP20158-1-54,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
2017-10-01,51871.0,84.0,b'gAAAAABijUOs_Xcwa40pjBHLItsL2QZc_3yikchtsPND36W-eI-2Q7WA5QqynG2X_NltqZFiuBbP0qo00BSGS4LyNlK96HWnG1L-AdMXg-b4nPuf2b9P1yU=',b'gAAAAABijUOs3ie4J6RQeZ0jT8Dnhg0MA_kAUwoP-dwroKladtvdS-APnnnivWRwYM7TeuP_QlKMVJvRbKcW1XfuaSnrD9yfOw==',False,1.15,AP201710-2-91,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2016-11-01,94424.0,180.0,b'gAAAAABijUOsu4iAI2omQGjXv0iwkzB-zhNIBJe9NzQfWUaANV_UeCo9IGvhH5TtOnJ6tO0gQi0lCjEkwdklQEI5gqTMQc5bnfQmwv2nmaE80TFLCo4LsF8=',b'gAAAAABijUOs__i55PP1wRzUzzPVsTLgL5aXBxYHR6HiYfy6VdeWE_7-bkGrTRgEx8hSlQg-fGC4fxJA-DajwAVpbB9HX5FUPg==',False,0.41,AP201611-0-80,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2015-11-01,59699.0,240.0,b'gAAAAABijUOsPsq78XlXp8bCpx5u15LejtJxE_XPwq3hg85qiieSw7CoB0lTJ_amKtN1URpA864Ao_M4a6pXx1knBMVAhKHrUDVIehtbkvIKkLueqrSILsk=',b'gAAAAABijUOskzLFSeIaAJChjbSmCxbVNGjFvqyG8ledhvrhLKT1r0CLRLI-x95HAdLSEkVR9vy5I7rLE9zN5zNwy_rdNR7exA==',False,0.12,AP201511-0-89,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2013-04-01,23764.0,60.0,b'gAAAAABijUOsHs8eVKKbPM10L0QB9d7QC1YmSRMby8AR6ECRk5exUK_ThrtLhnCTcwUBfIQ0SfTZgxcobhnx5mvg2WG8mM4Gq_SSO_mmg_P0eT3RYRun0Cc=',b'gAAAAABijUOsgmbTQ7e3Mvw9CwaJ_bFwVFsFP5E-_Tz2LW5UthFx9nKM53bwoqTfVemGxkK1JALSBrnsd26W305kdezxeUxnWA==',False,0.15,AP20134-0-42,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2015-04-01,64870.0,300.0,b'gAAAAABijUOskZr5QzciEwNNdkUaoAtReoCis90oWCGVykuclDWKWEdSYsm8wK3AIlpBKv8TBd2TzOaW4WhDPcG2k-2nkgGbj-EENKbn-ySHpw2Hqj3SCe0=',b'gAAAAABijUOsc4kB1B_lp3QQB2MutR6cX6DfimygQKgCwaBLIIEo4y4FavE54JUu4oyw9n0VIRYH35Ix_KwdvqD8bk-J_QzgKw==',False,0.12,AP20154-1-78,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
2012-10-01,111935.0,360.0,b'gAAAAABijUOsfGynmFuiy7YtQUBic6dsjMKYE_ZbY2PB099Z6Fmo8Gvw6pdhpW_omuUX99_-pP92DkRwaSJ0KDJcZCPdyubGYwv2mbWaixyztUT0GzWxiSc=',b'gAAAAABijUOs1ZoEknh1-XpCwHV9gV4QdFQ1KLPIRClqRlclPIGuTDXWl7wruRz_PMywZgxu4ImSAtzbDZOXsgezG3CMmGon1g==',False,0.16,AP201210-2-27,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2013-12-01,46334.0,84.0,b'gAAAAABijUOs7SNSZk4yGJx3ZFggkrbwtoTxq4J6AigFnbBzi4rdWmU1YDt5aWdwt_GXdLWntBWeQJJtMIOiPOMMXk2ODBvbunAu5t3_56PL5dOiak9F4z4=',b'gAAAAABijUOsVyExRQMZjPEkE-2nOM9HfhNc85vVuAOgTjYN7xovwvRr2xQbKdeCGceuOHBRlp82pbEww4l_EHTEVsxN4ZOwyw==',False,0.09,AP201312-2-83,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2017-01-01,38361.0,72.0,b'gAAAAABijUOsoSmiKgtdeAL8JjD9AhQ67MwvmQJH-7rPtFt_slsnMDQvqqwmB7KVFwIELyGRBeuNkiEhnRgM2P7eO42uMEgou3xc3hNNzYp-JxYlTIojpD8=',b'gAAAAABijUOsviLnKYZUs85V1Kn6Qons8pucwTU2553HzKmDE_xWplgzT09f7TElPRGF5R59pZEvE3-NYyXafoUeUQMinJUESw==',True,0.65,AP20171-0-2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018-11-01,46040.0,48.0,b'gAAAAABijUOsDVYdjJXLsEAH1VKgkHhqvtxkkCO3BnJOy0mfPcH-mrr9p3XR9G2So0LdhDXpAz_qcZBpJI3dkb3hCer-xISm84XhKwXMyNnvrub-284uc48=',b'gAAAAABijUOsLLdYk4tI84E-ZNwuNJMT-7D3ocnzP1ALHo42iTy1vX1Jd85dr9OcaD6NbtkxEAgJxAyAbNR7yMguJqQDVLeN8A==',False,2.2,AP201811-0-65,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2012-08-01,33192.0,72.0,b'gAAAAABijUOsYno6DIzkxnrHZt-KKsr27Hn-_90IgILFns4St58Cn6nnFaFJi1HCCa487qDLYdiIHbDz_zX3HFQiuasc15YsqH5TvI49hSHLUKocD8MpIvM=',b'gAAAAABijUOsoN2HpUWV45uDtmBl8lMVaU6BBa8e-B1lZ0WDYX1oWPhhQaUqbzbbc8gPsoNA0Z6HnzWR-ibsgs2ZmIWGvD5ZLw==',False,0.13,AP20128-1-48,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
